#TYPE Selected.System.Diagnostics.EventLogEntry
"TimeGenerated","EntryType","Source","Message"
"3/4/2021 1:45:49 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:45:49 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:45:49 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:45:49 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:45:49 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:45:49 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:45:49 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:45:49 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:40:44 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:35:39 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:35:38 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:35:38 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:35:38 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:35:38 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:35:38 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:35:38 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:35:38 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:30:33 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:25:28 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:25:28 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:25:28 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:25:28 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:25:28 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:25:28 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:25:28 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:25:27 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:20:22 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:15:17 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:15:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:15:16 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:15:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:15:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:15:16 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:15:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:15:16 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:15:16 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:10:11 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'NorthWindAzure2' with worker pool size [2]."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'NorthWindAzure2'."
"3/4/2021 1:05:06 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'Test1' with worker pool size [2]."
"3/4/2021 1:05:05 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'Test1' with worker pool size [2]."
"3/4/2021 1:05:05 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'Test1'."
"3/4/2021 1:05:05 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:05:05 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is started for database 'SchoolDB' with worker pool size [2]."
"3/4/2021 1:05:05 AM","Information","MSSQL$SQLEXPRESS","Starting up database 'SchoolDB'."
"3/4/2021 1:05:05 AM","Information","MSSQL$SQLEXPRESS","Parallel redo is shutdown for database 'NorthWindAzure2' with worker pool size [2]."
